"역코드","역명","승강기명","운행구간","설치위치","운행상태","승강기 구분"
"341","경찰병원","에스컬레이터 17호기","셔터(4-1)~B1(대합실)","34번 출구 방향","사용가능","ES"
"341","경찰병원","에스컬레이터 18호기","B1(대합실)~셔터(4-1)","34번 출구 방향","사용가능","ES"
"341","경찰병원","에스컬레이터 19호기","지상~셔터(3-1)","3번출구","사용가능","ES"
"341","경찰병원","에스컬레이터 1호기","B1(대합실)~B2(승강장)","상선 2-2","사용가능","ES"
"341","경찰병원","에스컬레이터 20호기","셔터(3-1)~지상","3번출구","사용가능","ES"
"341","경찰병원","에스컬레이터 2호기","B2(승강장)~B1(대합실)","상선 2-2","사용가능","ES"
"341","경찰병원","에스컬레이터 3호기","B1(대합실)~B2(승강장)","상선 6-1","사용가능","ES"
"341","경찰병원","에스컬레이터 4호기","B2(승강장)~B1(대합실)","상선 6-1","사용가능","ES"
"341","경찰병원","에스컬레이터 5호기","B1(대합실)~B2(승강장)","상선 7-3","사용가능","ES"
"341","경찰병원","에스컬레이터 6호기","B2(승강장)~B1(대합실)","상선 7-3","사용가능","ES"
"341","경찰병원","에스컬레이터 7호기","B1(대합실)~B2(승강장)","하선 4-1","사용가능","ES"
"341","경찰병원","에스컬레이터 8호기","B2(승강장)~B1(대합실)","하선 4-1","사용가능","ES"
"341","경찰병원","에스컬레이터 9호기","B1(대합실)~B2(승강장)","하선 5-4","사용가능","ES"
"341","경찰병원","엘리베이터 내부 1호기","B3(승강장)~B1(대합실)","상선 4-2","사용가능","EV"
"341","경찰병원","엘리베이터 내부 2호기","B3(승강장)~B1(대합실)","하선 7-3","사용가능","EV"
"341","경찰병원","엘리베이터 외부 1호기","B1(대합실)~지상","1번 출구 뒤","사용가능","EV"
"341","경찰병원","엘리베이터 외부 2호기","B1(대합실)~지상","34번 출구 방향","사용가능","EV"
"341","경찰병원","엘리베이터 외부 2호기","B1(대합실)~지상","34번 출구 방향","사용가능","EV"
"342","오금","에스컬레이터 10호기","B3(승강장)~B2(대합실)","하선 9-4","사용가능","ES"
"342","오금","에스컬레이터 11호기","B1(대합실)~B2(대합실)","환승 하행","사용가능","ES"
"342","오금","에스컬레이터 12호기","B2(대합실)~B1(대합실)","환승 상행","사용가능","ES"
"342","오금","에스컬레이터 13호기","지상~셔터(1-1)","1번출구","사용가능","ES"
"342","오금","에스컬레이터 14호기","셔터(1-1)~지상","1번출구","사용가능","ES"
"342","오금","에스컬레이터 15호기","B1(대합실)~셔터(2-1)","2번출구","사용가능","ES"
"342","오금","에스컬레이터 1호기","B2(대합실)~B3(승강장)","상선 2-1","사용가능","ES"
"342","오금","에스컬레이터 2호기","B3(승강장)~B2(대합실)","상선 2-1","사용가능","ES"
"342","오금","에스컬레이터 3호기","B1(대합실)~B3(승강장)","상선 4-2","사용가능","ES"
"342","오금","에스컬레이터 4호기","B3(승강장)~B1(대합실)","상선 4-2","사용가능","ES"
"342","오금","에스컬레이터 5호기","B3(승강장)~B2(대합실)","상선 7-1","사용가능","ES"
"342","오금","에스컬레이터 6호기","B3(승강장)~B2(대합실)","하선 4-4","사용가능","ES"
"342","오금","에스컬레이터 7호기","B1(대합실)~B3(승강장)","하선 7-1","사용가능","ES"
"342","오금","에스컬레이터 8호기","B3(승강장)~B1(대합실)","하선 7-1","사용가능","ES"
"342","오금","에스컬레이터 9호기","B2(대합실)~B3(승강장)","하선 9-4","사용가능","ES"
"342","오금","엘리베이터 내부 1호기","B4(승강장)~B1(대합실)","상선 5-1","사용가능","EV"
"342","오금","엘리베이터 내부 2호기","B4(승강장)~B1(대합실)","하선 6-4","사용가능","EV"
"342","오금","엘리베이터 외부 1호기","B1(대합실)~지상","송파우체국 앞","사용가능","EV"
"409","당고개","엘리베이터 내부 1호기","F2(대합실)~F3(승강장)","당고개방향(상행6-1)","사용가능","EV"
"409","당고개","엘리베이터 내부 2호기","F2(대합실)~F3(승강장)","오이도방향(하행5-4)","사용가능","EV"
"409","당고개","엘리베이터 외부 1호기","지상~F2(대합실)","14번출구","사용가능","EV"
"410","상계","엘리베이터 내부 2호기","F2(대합실)~F3(승강장)","12번출구","사용가능","EV"
"410","상계","엘리베이터 외부 1호기","F1(지상)~F2(대합실)","당고개방향(상행3-1)","사용가능","EV"
"410","상계","휠체어리프트 내부 1호기","F2(대합실)~F3(승강장)","오이도방향(하행8-3)","사용가능","WL"
"411","노원","에스컬레이터 1호기","F2(대합실)~1(지상)","1번출구","사용가능","ES"
"411","노원","에스컬레이터 2호기","1(지상)~F2(대합실)","1번출구","사용가능","ES"
"411","노원","엘리베이터 내부 1호기","F2(대합실)~F3(승강장)","당고개방향(상행 8-4)","사용가능","EV"
"411","노원","엘리베이터 내부 2호기","F2(대합실)~F3(승강장)","오이도방향(하행 3-1)","사용가능","EV"
"411","노원","엘리베이터 외부 1호기","지상~F2(대합실)","2번출구","사용가능","EV"
"411","노원","엘리베이터 외부 2호기","지상~F2(대합실)","","사용가능","EV"
"412","창동","에스컬레이터 1호기","2(대합실)~1(지상)","1번출구","사용가능","ES"
"412","창동","에스컬레이터 2호기","1(지상)~2(대합실)","1번출구","사용가능","ES"
"412","창동","엘리베이터 내부1호기","F2(대합실)~F3(승강장)","상행(당고개방향) 2-4","사용가능","EV"
"412","창동","엘리베이터 내부1호기","~","","사용가능","EV"
"412","창동","엘리베이터 내부2호기","F2(대합실)~F3(승강장)","상행(당고개방향) 8-2 8-3","사용가능","EV"
"412","창동","엘리베이터 내부2호기","~","","사용가능","EV"
"412","창동","엘리베이터 내부3호기","F2(대합실)~F3(승강장)","하행(남태령방향) 8-4 9-1","사용가능","EV"
"412","창동","엘리베이터 내부3호기","~","","사용가능","EV"
"412","창동","엘리베이터 내부4호기","~","","사용가능","EV"
"412","창동","엘리베이터 내부4호기","F2(대합실)~F3(승강장)","하행(남태령방향) 3-2","사용가능","EV"
"412","창동","엘리베이터 외부 1호기","지상~F2(대합실)","1번출구","사용가능","EV"
"412","창동","엘리베이터 외부 2호기","지상~F2(대합실)","2번출구","사용가능","EV"
"412","창동","휠체어리프트 내부 3호기","대합실~대합실","2번출구 1호선 연결통로","사용가능","WL"
"412","창동","휠체어리프트 내부1호기","승강장~대합실","상선승강장 C계단","사용가능","WL"
"412","창동","휠체어리프트 내부2호기","승강장~대합실","하선승강장 D계단","사용가능","WL"
"412","창동","휠체어리프트 내부4호기","대합실~승강장","1호선 상선측 승강장","사용가능","WL"
"412","창동","휠체어리프트 내부5호기","대합실~승강장","1호선 하선측 승강장","사용가능","WL"
"412","창동","휠체어리프트 내부6호기","대합실~대합실","1번출구 1호선 연결통로","사용가능","WL"
"413","쌍문","에스컬레이터 1호기","지상~B1(대합실)","4번출구","사용가능","ES"
"413","쌍문","에스컬레이터 2호기","B1(대합실)~지상","4번출구","사용가능","ES"
"413","쌍문","에스컬레이터 3호기","B1(대합실)~지상","2번출구","사용가능","ES"
"413","쌍문","에스컬레이터 4호기","B1(대합실)~지상","2번출구","사용가능","ES"
"413","쌍문","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","상행 8-4","사용가능","EV"
"413","쌍문","엘리베이터 내부 2호기","B2(승강장)~B1(대합실)","하행 3-1","사용가능","EV"
"413","쌍문","엘리베이터 외부 1호기","B1(대합실)~지상","1번출구","사용가능","EV"
"414","수유(강북구청)","에스컬레이터 1호기","1(지상)~B1(대합실)","3번출구","사용가능","ES"
"414","수유(강북구청)","에스컬레이터 2호기","B1(대합실)~1(지상)","3번출구","사용가능","ES"
"414","수유(강북구청)","에스컬레이터 3호기","1(지상)~B1(대합실)","8번출구","사용가능","ES"
"414","수유(강북구청)","에스컬레이터 4호기","B1(대합실)~1(지상)","8번출구","사용가능","ES"
"414","수유(강북구청)","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","상행(당고개방향) 7-1","사용가능","EV"
"414","수유(강북구청)","엘리베이터 내부 2호기","B2(승강장)~B1(대합실)","하행(사당방향) 4-4","사용가능","EV"
"414","수유(강북구청)","엘리베이터 외부 1호기","B2(승강장)~B1(대합실)","12번 출구","사용가능","EV"
"415","미아","에스컬레이터 1호기","~","","사용가능","ES"
"415","미아","에스컬레이터 1호기","1(지상)~B1(대합실)","3번출구","사용가능","ES"
"415","미아","에스컬레이터 2호기","B1(대합실)~1(지상)","3번출구","사용가능","ES"
"415","미아","에스컬레이터 2호기","~","","사용가능","ES"
"415","미아","에스컬레이터 3호기","1(지상)~B1(대합실)","1번출구","사용가능","ES"
"415","미아","에스컬레이터 4호기","B1(대합실)~1(지상)","1번출구","사용가능","ES"
"415","미아","에스컬레이터 5호기","지상~B1(대합실)","6번출구","사용가능","ES"
"415","미아","에스컬레이터 6호기","B1(대합실)~지상","6번출구","사용가능","ES"
"415","미아","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","상행 8-2","사용가능","EV"
"415","미아","엘리베이터 내부 2호기","B2(승강장)~B1(대합실)","하행 3-4","사용가능","EV"
"415","미아","엘리베이터 외부 1호기","B1(대합실)~1(지상)","12번 출구","사용가능","EV"
"416","미아사거리","에스컬레이터 1호기","1(지상)~B1(대합실)","3번출구","사용가능","ES"
"416","미아사거리","에스컬레이터 2호기","B1(대합실)~1(지상)","3번출구","사용가능","ES"
"416","미아사거리","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","상행 3-1","사용가능","EV"
"416","미아사거리","엘리베이터 내부 2호기","B2(승강장)~B1(대합실)","하행 8-3","사용가능","EV"
"417","길음","에스컬레이터 1호기","B1(대합실)~1(지상)","2번출구","사용가능","ES"
"417","길음","에스컬레이터 2호기","1(지상)~B1(대합실)","3번출구","사용가능","ES"
"417","길음","에스컬레이터 3호기","B1(대합실)~1(지상)","3번출구","사용가능","ES"
"417","길음","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","섬식(상)6-1","사용가능","EV"
"417","길음","엘리베이터 외부 1호기","B1(대합실)~지상","5번출구","사용가능","EV"
"417","길음","엘리베이터 외부2호기","B1(대합실)~지상","4번출구","사용가능","EV"
"418","성신여대입구","에스컬레이터 1호기","1(지상)~B1(대합실)","1번출구","사용가능","ES"
"418","성신여대입구","에스컬레이터 2호기","B1(대합실)~지상","1번출구","사용가능","ES"
"418","성신여대입구","에스컬레이터 3호기","B1(대합실)~지상","4번출구","공사중","ES"
"418","성신여대입구","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","상행(당고개행) 8-2","사용가능","EV"
"418","성신여대입구","엘리베이터 내부 2호기","B2(승강장)~B1(대합실)","하행(오이도행) 3-4","사용가능","EV"
"418","성신여대입구","엘리베이터 외부 1호기","B1(대합실)~지상","3번출구","사용가능","EV"
"418","성신여대입구","엘리베이터 외부 2호기","B1(대합실)~지상","2번출구","사용가능","EV"
"419","한성대입구","에스컬레이터 1호기","1(지상)~B1(대합실)","5번출구","사용가능","ES"
"419","한성대입구","에스컬레이터 2호기","B1(대합실)~1(지상)","5번출구","사용가능","ES"
"419","한성대입구","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","섬식(상)6-1","사용가능","EV"
"419","한성대입구","엘리베이터 외부 1호기","B1(대합실)~지상","3-4번 출구사이","사용가능","EV"
"419","한성대입구","엘리베이터 외부 2호기","B1(대합실)~지상","5번출구","사용가능","EV"
"420","혜화","에스컬레이터 1호기","1(지상)~B1(대합실)","1번출구","사용가능","ES"
"420","혜화","에스컬레이터 2호기","B1(대합실)~1(지상)","1번출구","사용가능","ES"
"420","혜화","에스컬레이터 3호기","1(지상)~B1(대합실)","3번출구","사용가능","ES"
"420","혜화","에스컬레이터 4호기","B1(대합실)~1(지상)","3번출구","사용가능","ES"
"420","혜화","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","상행 7-4","사용가능","EV"
"420","혜화","엘리베이터 내부 1호기","B2(승강장)~B1(대합실)","상행 7-4","사용가능","EV"
"420","혜화","엘리베이터 내부 2호기","B2(승강장)~B1(대합실)","하행 3-4","사용가능","EV"
"420","혜화","엘리베이터 내부 2호기","B2(승강장)~B1(대합실)","하행 3-4","사용가능","EV"
"420","혜화","엘리베이터 외부 1호기","B1(대합실)~지상","2번 출구측","사용가능","EV"
"420","혜화","엘리베이터 외부 2호기","B1(대합실)~지상","3번 출구측","사용가능","EV"
"421","동대문(4)","에스컬레이터 10호기","B1(대합실)~지상","9번출구","사용가능","ES"
"421","동대문(4)","에스컬레이터 1호기","B2(대합실)~B4(승강장)","상행(노원방향) 4-1칸","사용가능","ES"
"421","동대문(4)","에스컬레이터 2호기","B4(승강장)~B2(대합실)","하행(사당방향) 7-3칸","사용가능","ES"
"421","동대문(4)","에스컬레이터 3호기","B2(대합실)~B4(승강장)","상행(노원방향) 8-1칸","사용가능","ES"
"421","동대문(4)","에스컬레이터 4호기","B2(대합실)~B4(승강장)","하행(사당방향) 3-3칸","사용가능","ES"
